Date,Category,Region,Sales,Units,Returns,Month,Profit
2025-09-12 03:19:49.303520,Toys,West,2864,37,0,2025-09,804
2025-09-13 03:19:49.303520,Electronics,North,1119,24,1,2025-09,253
2025-09-13 03:19:49.303520,Electronics,South,1857,22,1,2025-09,622
2025-09-13 03:19:49.303520,Electronics,East,2183,47,3,2025-09,760
2025-09-13 03:19:49.303520,Electronics,West,3658,55,3,2025-09,1023
2025-09-13 03:19:49.303520,Clothing,North,4078,90,2,2025-09,1102
2025-09-13 03:19:49.303520,Clothing,South,2128,24,1,2025-09,677
2025-09-13 03:19:49.303520,Clothing,East,1942,71,4,2025-09,491
2025-09-13 03:19:49.303520,Clothing,West,1451,22,0,2025-09,469
2025-09-13 03:19:49.303520,Home & Garden,North,2736,43,1,2025-09,636
2025-09-13 03:19:49.303520,Home & Garden,South,3639,52,3,2025-09,569
2025-09-13 03:19:49.303520,Home & Garden,East,3493,42,2,2025-09,1171
2025-09-13 03:19:49.303520,Home & Garden,West,3844,91,3,2025-09,1131
2025-09-13 03:19:49.303520,Books,North,2423,105,5,2025-09,610
2025-09-13 03:19:49.303520,Books,South,2020,43,2,2025-09,684
2025-09-13 03:19:49.303520,Books,East,4118,158,10,2025-09,1348
2025-09-13 03:19:49.303520,Books,West,762,9,0,2025-09,130
2025-09-13 03:19:49.303520,Sports,North,651,7,0,2025-09,178
2025-09-13 03:19:49.303520,Sports,South,1367,24,0,2025-09,352
2025-09-13 03:19:49.303520,Sports,East,1661,18,1,2025-09,507
2025-09-13 03:19:49.303520,Sports,West,4407,91,2,2025-09,926
2025-09-13 03:19:49.303520,Toys,North,2134,27,1,2025-09,323
2025-09-13 03:19:49.303520,Toys,South,420,11,0,2025-09,78
2025-09-13 03:19:49.303520,Toys,East,1549,34,1,2025-09,297
2025-09-13 03:19:49.303520,Toys,West,1489,53,1,2025-09,310
2025-09-14 03:19:49.303520,Electronics,North,1347,19,1,2025-09,301
2025-09-14 03:19:49.303520,Electronics,South,5651,86,3,2025-09,1646
2025-09-14 03:19:49.303520,Electronics,East,4117,179,6,2025-09,678
2025-09-14 03:19:49.303520,Electronics,West,4289,115,3,2025-09,1060
2025-09-14 03:19:49.303520,Clothing,North,3139,120,4,2025-09,783
2025-09-14 03:19:49.303520,Clothing,South,4811,85,3,2025-09,1314
2025-09-14 03:19:49.303520,Clothing,East,2152,67,2,2025-09,456
2025-09-14 03:19:49.303520,Clothing,West,2538,30,1,2025-09,512
2025-09-14 03:19:49.303520,Home & Garden,North,2464,44,1,2025-09,608
2025-09-14 03:19:49.303520,Home & Garden,South,1952,23,1,2025-09,550
2025-09-14 03:19:49.303520,Home & Garden,East,3511,44,3,2025-09,557
2025-09-14 03:19:49.303520,Home & Garden,West,1441,51,3,2025-09,300
2025-09-14 03:19:49.303520,Books,North,3850,137,4,2025-09,1183
2025-09-14 03:19:49.303520,Books,South,2583,27,1,2025-09,637
2025-09-14 03:19:49.303520,Books,East,1578,21,1,2025-09,537
2025-09-14 03:19:49.303520,Books,West,4897,90,2,2025-09,1584
2025-09-14 03:19:49.303520,Sports,North,3252,75,3,2025-09,711
2025-09-14 03:19:49.303520,Sports,South,362,11,0,2025-09,106
2025-09-14 03:19:49.303520,Sports,East,2550,26,1,2025-09,522
2025-09-14 03:19:49.303520,Sports,West,3383,69,4,2025-09,626
2025-09-14 03:19:49.303520,Toys,North,3457,164,4,2025-09,1127
2025-09-14 03:19:49.303520,Toys,South,2911,35,1,2025-09,640
2025-09-14 03:19:49.303520,Toys,East,1906,28,0,2025-09,363
2025-09-14 03:19:49.303520,Toys,West,1677,23,1,2025-09,575
2025-09-15 03:19:49.303520,Electronics,North,2724,87,5,2025-09,425
2025-09-15 03:19:49.303520,Electronics,South,1526,18,0,2025-09,340
2025-09-15 03:19:49.303520,Electronics,East,2825,61,3,2025-09,445
2025-09-15 03:19:49.303520,Electronics,West,1915,19,0,2025-09,480
2025-09-15 03:19:49.303520,Clothing,North,0,0,0,2025-09,0
2025-09-15 03:19:49.303520,Clothing,South,3709,105,5,2025-09,1090
2025-09-15 03:19:49.303520,Clothing,East,4116,65,1,2025-09,1402
2025-09-15 03:19:49.303520,Clothing,West,4277,203,8,2025-09,1086
2025-09-15 03:19:49.303520,Home & Garden,North,3762,171,6,2025-09,779
2025-09-15 03:19:49.303520,Home & Garden,South,4246,58,2,2025-09,1377
2025-09-15 03:19:49.303520,Home & Garden,East,4039,126,5,2025-09,1094
2025-09-15 03:19:49.303520,Home & Garden,West,1676,29,1,2025-09,436
2025-09-15 03:19:49.303520,Books,North,741,18,0,2025-09,139
2025-09-15 03:19:49.303520,Books,South,1578,18,1,2025-09,249
2025-09-15 03:19:49.303520,Books,East,3400,53,3,2025-09,823
2025-09-15 03:19:49.303520,Books,West,2415,34,1,2025-09,617
2025-09-15 03:19:49.303520,Sports,North,3882,53,1,2025-09,680
2025-09-15 03:19:49.303520,Sports,South,2852,101,5,2025-09,461
2025-09-15 03:19:49.303520,Sports,East,2380,70,2,2025-09,459
2025-09-15 03:19:49.303520,Sports,West,4443,193,3,2025-09,722
2025-09-15 03:19:49.303520,Toys,North,3089,75,2,2025-09,498
2025-09-15 03:19:49.303520,Toys,South,1663,61,2,2025-09,397
2025-09-15 03:19:49.303520,Toys,East,2982,96,4,2025-09,930
2025-09-15 03:19:49.303520,Toys,West,3257,42,2,2025-09,921
2025-09-16 03:19:49.303520,Electronics,North,172,3,0,2025-09,49
2025-09-16 03:19:49.303520,Electronics,South,654,21,1,2025-09,132
2025-09-16 03:19:49.303520,Electronics,East,3545,39,3,2025-09,539
2025-09-16 03:19:49.303520,Electronics,West,2037,41,2,2025-09,489
2025-09-16 03:19:49.303520,Clothing,North,3480,84,4,2025-09,784
2025-09-16 03:19:49.303520,Clothing,South,2215,29,1,2025-09,751
2025-09-16 03:19:49.303520,Clothing,East,3826,45,2,2025-09,629
2025-09-16 03:19:49.303520,Clothing,West,656,27,0,2025-09,200
2025-09-16 03:19:49.303520,Home & Garden,North,5402,55,3,2025-09,1226
2025-09-16 03:19:49.303520,Home & Garden,South,1578,18,1,2025-09,498
2025-09-16 03:19:49.303520,Home & Garden,East,4335,58,3,2025-09,1079
2025-09-16 03:19:49.303520,Home & Garden,West,1897,29,2,2025-09,595
2025-09-16 03:19:49.303520,Books,North,3127,40,2,2025-09,761
2025-09-16 03:19:49.303520,Books,South,1327,14,0,2025-09,305
2025-09-16 03:19:49.303520,Books,East,3329,48,3,2025-09,1140
2025-09-16 03:19:49.303520,Books,West,2583,47,1,2025-09,578
2025-09-16 03:19:49.303520,Sports,North,5317,57,2,2025-09,1653
2025-09-16 03:19:49.303520,Sports,South,2827,34,2,2025-09,461
2025-09-16 03:19:49.303520,Sports,East,2594,28,1,2025-09,421
2025-09-16 03:19:49.303520,Sports,West,3952,49,3,2025-09,939
2025-09-16 03:19:49.303520,Toys,North,3671,51,3,2025-09,980
2025-09-16 03:19:49.303520,Toys,South,2034,52,4,2025-09,552
2025-09-16 03:19:49.303520,Toys,East,3826,86,5,2025-09,601
2025-09-16 03:19:49.303520,Toys,West,2090,52,3,2025-09,604
2025-09-17 03:19:49.303520,Electronics,North,1339,15,1,2025-09,235
2025-09-17 03:19:49.303520,Electronics,South,2334,61,4,2025-09,796
2025-09-17 03:19:49.303520,Electronics,East,656,6,0,2025-09,142
2025-09-17 03:19:49.303520,Electronics,West,2221,51,3,2025-09,449
2025-09-17 03:19:49.303520,Clothing,North,3761,61,3,2025-09,783
2025-09-17 03:19:49.303520,Clothing,South,5791,65,4,2025-09,1954
2025-09-17 03:19:49.303520,Clothing,East,2601,32,1,2025-09,641
2025-09-17 03:19:49.303520,Clothing,West,2342,32,1,2025-09,554
2025-09-17 03:19:49.303520,Home & Garden,North,2414,47,1,2025-09,635
2025-09-17 03:19:49.303520,Home & Garden,South,1907,54,1,2025-09,641
2025-09-17 03:19:49.303520,Home & Garden,East,2549,49,3,2025-09,539
2025-09-17 03:19:49.303520,Home & Garden,West,3002,69,4,2025-09,558
2025-09-17 03:19:49.303520,Books,North,2618,113,2,2025-09,704
2025-09-17 03:19:49.303520,Books,South,2291,23,0,2025-09,568
2025-09-17 03:19:49.303520,Books,East,1772,19,0,2025-09,287
2025-09-17 03:19:49.303520,Books,West,1918,30,1,2025-09,487
2025-09-17 03:19:49.303520,Sports,North,4382,190,13,2025-09,1150
2025-09-17 03:19:49.303520,Sports,South,2460,84,3,2025-09,710
2025-09-17 03:19:49.303520,Sports,East,2023,77,2,2025-09,706
2025-09-17 03:19:49.303520,Sports,West,4458,67,2,2025-09,1044
2025-09-17 03:19:49.303520,Toys,North,2404,26,0,2025-09,605
2025-09-17 03:19:49.303520,Toys,South,3995,43,2,2025-09,659
2025-09-17 03:19:49.303520,Toys,East,2010,50,3,2025-09,635
2025-09-17 03:19:49.303520,Toys,West,3345,49,2,2025-09,567
2025-09-18 03:19:49.303520,Electronics,North,4389,69,2,2025-09,1478
2025-09-18 03:19:49.303520,Electronics,South,2867,77,5,2025-09,629
2025-09-18 03:19:49.303520,Electronics,East,3805,172,11,2025-09,827
2025-09-18 03:19:49.303520,Electronics,West,3713,40,1,2025-09,800
2025-09-18 03:19:49.303520,Clothing,North,3180,132,10,2025-09,1081
2025-09-18 03:19:49.303520,Clothing,South,3663,40,2,2025-09,1267
2025-09-18 03:19:49.303520,Clothing,East,3688,44,3,2025-09,1271
2025-09-18 03:19:49.303520,Clothing,West,889,20,0,2025-09,258
2025-09-18 03:19:49.303520,Home & Garden,North,1336,36,2,2025-09,230
2025-09-18 03:19:49.303520,Home & Garden,South,1866,71,5,2025-09,424
2025-09-18 03:19:49.303520,Home & Garden,East,700,21,0,2025-09,145
2025-09-18 03:19:49.303520,Home & Garden,West,784,20,0,2025-09,228
2025-09-18 03:19:49.303520,Books,North,4957,206,4,2025-09,1231
2025-09-18 03:19:49.303520,Books,South,4647,49,2,2025-09,1270
2025-09-18 03:19:49.303520,Books,East,1564,24,0,2025-09,237
2025-09-18 03:19:49.303520,Books,West,2581,28,2,2025-09,791
2025-09-18 03:19:49.303520,Sports,North,1689,17,1,2025-09,574
2025-09-18 03:19:49.303520,Sports,South,768,11,0,2025-09,218
2025-09-18 03:19:49.303520,Sports,East,1226,45,1,2025-09,392
2025-09-18 03:19:49.303520,Sports,West,4115,82,2,2025-09,1010
2025-09-18 03:19:49.303520,Toys,North,793,20,1,2025-09,122
2025-09-18 03:19:49.303520,Toys,South,4837,100,4,2025-09,1683
2025-09-18 03:19:49.303520,Toys,East,2343,42,2,2025-09,379
2025-09-18 03:19:49.303520,Toys,West,1697,26,1,2025-09,319
2025-09-19 03:19:49.303520,Electronics,North,4725,72,4,2025-09,758
2025-09-19 03:19:49.303520,Electronics,South,1167,29,2,2025-09,320
2025-09-19 03:19:49.303520,Electronics,East,2637,48,2,2025-09,703
2025-09-19 03:19:49.303520,Electronics,West,5079,53,2,2025-09,974
2025-09-19 03:19:49.303520,Clothing,North,0,0,0,2025-09,0
2025-09-19 03:19:49.303520,Clothing,South,1501,17,1,2025-09,499
2025-09-19 03:19:49.303520,Clothing,East,2543,43,1,2025-09,523
2025-09-19 03:19:49.303520,Clothing,West,2003,23,1,2025-09,564
2025-09-19 03:19:49.303520,Home & Garden,North,3904,52,1,2025-09,1253
2025-09-19 03:19:49.303520,Home & Garden,South,5248,201,4,2025-09,1164
2025-09-19 03:19:49.303520,Home & Garden,East,3288,39,2,2025-09,659
2025-09-19 03:19:49.303520,Home & Garden,West,2664,59,2,2025-09,536
2025-09-19 03:19:49.303520,Books,North,3461,64,3,2025-09,1087
2025-09-19 03:19:49.303520,Books,South,4511,60,3,2025-09,1094
2025-09-19 03:19:49.303520,Books,East,5265,57,3,2025-09,1543
2025-09-19 03:19:49.303520,Books,West,1103,25,1,2025-09,308
2025-09-19 03:19:49.303520,Sports,North,4761,80,4,2025-09,1005
2025-09-19 03:19:49.303520,Sports,South,4258,46,1,2025-09,815
2025-09-19 03:19:49.303520,Sports,East,3916,139,9,2025-09,685
2025-09-19 03:19:49.303520,Sports,West,1212,16,1,2025-09,187
2025-09-19 03:19:49.303520,Toys,North,3502,37,2,2025-09,582
2025-09-19 03:19:49.303520,Toys,South,4857,53,3,2025-09,977
2025-09-19 03:19:49.303520,Toys,East,1696,29,0,2025-09,496
2025-09-19 03:19:49.303520,Toys,West,1487,22,1,2025-09,269
2025-09-20 03:19:49.303520,Electronics,North,5205,60,2,2025-09,1325
2025-09-20 03:19:49.303520,Electronics,South,1651,23,0,2025-09,328
2025-09-20 03:19:49.303520,Electronics,East,2078,34,1,2025-09,524
2025-09-20 03:19:49.303520,Electronics,West,1256,25,1,2025-09,376
2025-09-20 03:19:49.303520,Clothing,North,1364,16,1,2025-09,277
2025-09-20 03:19:49.303520,Clothing,South,1737,42,3,2025-09,381
2025-09-20 03:19:49.303520,Clothing,East,2533,56,2,2025-09,746
2025-09-20 03:19:49.303520,Clothing,West,4608,219,13,2025-09,1194
2025-09-20 03:19:49.303520,Home & Garden,North,3333,138,8,2025-09,562
2025-09-20 03:19:49.303520,Home & Garden,South,4445,127,7,2025-09,1340
2025-09-20 03:19:49.303520,Home & Garden,East,2946,31,2,2025-09,605
2025-09-20 03:19:49.303520,Home & Garden,West,3215,35,1,2025-09,729
2025-09-20 03:19:49.303520,Books,North,905,17,1,2025-09,180
2025-09-20 03:19:49.303520,Books,South,2845,36,0,2025-09,735
2025-09-20 03:19:49.303520,Books,East,3815,115,6,2025-09,1112
2025-09-20 03:19:49.303520,Books,West,1725,23,0,2025-09,535
2025-09-20 03:19:49.303520,Sports,North,1866,21,1,2025-09,624
2025-09-20 03:19:49.303520,Sports,South,4583,127,7,2025-09,1016
2025-09-20 03:19:49.303520,Sports,East,0,0,0,2025-09,0
2025-09-20 03:19:49.303520,Sports,West,2155,25,1,2025-09,589
2025-09-20 03:19:49.303520,Toys,North,4392,68,4,2025-09,1001
2025-09-20 03:19:49.303520,Toys,South,3211,37,2,2025-09,1051
2025-09-20 03:19:49.303520,Toys,East,2335,111,4,2025-09,620
2025-09-20 03:19:49.303520,Toys,West,3612,78,1,2025-09,869
2025-09-21 03:19:49.303520,Electronics,North,3031,116,6,2025-09,461
2025-09-21 03:19:49.303520,Electronics,South,2626,43,1,2025-09,770
2025-09-21 03:19:49.303520,Electronics,East,3869,39,1,2025-09,640
2025-09-21 03:19:49.303520,Electronics,West,1677,22,0,2025-09,348
2025-09-21 03:19:49.303520,Clothing,North,1196,18,0,2025-09,409
2025-09-21 03:19:49.303520,Clothing,South,3780,80,1,2025-09,684
2025-09-21 03:19:49.303520,Clothing,East,2375,43,3,2025-09,504
2025-09-21 03:19:49.303520,Clothing,West,4177,49,1,2025-09,1405
2025-09-21 03:19:49.303520,Home & Garden,North,3412,49,1,2025-09,742
2025-09-21 03:19:49.303520,Home & Garden,South,4740,48,2,2025-09,1022
2025-09-21 03:19:49.303520,Home & Garden,East,1295,37,1,2025-09,362
2025-09-21 03:19:49.303520,Home & Garden,West,4676,53,3,2025-09,824
2025-09-21 03:19:49.303520,Books,North,2202,30,1,2025-09,758
2025-09-21 03:19:49.303520,Books,South,2974,34,2,2025-09,609
2025-09-21 03:19:49.303520,Books,East,1118,21,1,2025-09,343
2025-09-21 03:19:49.303520,Books,West,2539,65,2,2025-09,526
2025-09-21 03:19:49.303520,Sports,North,1644,44,1,2025-09,337
2025-09-21 03:19:49.303520,Sports,South,786,16,1,2025-09,126
2025-09-21 03:19:49.303520,Sports,East,4498,51,2,2025-09,782
2025-09-21 03:19:49.303520,Sports,West,1672,34,0,2025-09,425
2025-09-21 03:19:49.303520,Toys,North,3751,85,6,2025-09,995
2025-09-21 03:19:49.303520,Toys,South,3343,46,2,2025-09,1046
2025-09-21 03:19:49.303520,Toys,East,2240,23,1,2025-09,362
2025-09-21 03:19:49.303520,Toys,West,1623,18,0,2025-09,359
2025-09-22 03:19:49.303520,Electronics,North,4809,57,2,2025-09,913
2025-09-22 03:19:49.303520,Electronics,South,2646,35,1,2025-09,586
2025-09-22 03:19:49.303520,Electronics,East,1050,33,1,2025-09,231
2025-09-22 03:19:49.303520,Electronics,West,4034,84,2,2025-09,890
2025-09-22 03:19:49.303520,Clothing,North,4199,182,11,2025-09,889
2025-09-22 03:19:49.303520,Clothing,South,1624,34,1,2025-09,491
2025-09-22 03:19:49.303520,Clothing,East,3862,87,3,2025-09,1112
2025-09-22 03:19:49.303520,Clothing,West,1809,82,6,2025-09,394
2025-09-22 03:19:49.303520,Home & Garden,North,2872,66,1,2025-09,514
2025-09-22 03:19:49.303520,Home & Garden,South,1722,20,1,2025-09,436
2025-09-22 03:19:49.303520,Home & Garden,East,1414,16,0,2025-09,471
2025-09-22 03:19:49.303520,Home & Garden,West,2626,119,4,2025-09,458
2025-09-22 03:19:49.303520,Books,North,3465,77,2,2025-09,1041
2025-09-22 03:19:49.303520,Books,South,3439,71,2,2025-09,928
2025-09-22 03:19:49.303520,Books,East,2739,36,2,2025-09,733
2025-09-22 03:19:49.303520,Books,West,2161,33,1,2025-09,728
2025-09-22 03:19:49.303520,Sports,North,1317,52,2,2025-09,449
2025-09-22 03:19:49.303520,Sports,South,1913,21,1,2025-09,380
2025-09-22 03:19:49.303520,Sports,East,1592,31,1,2025-09,496
2025-09-22 03:19:49.303520,Sports,West,4223,55,1,2025-09,1157
2025-09-22 03:19:49.303520,Toys,North,4912,100,4,2025-09,1138
2025-09-22 03:19:49.303520,Toys,South,2328,29,1,2025-09,659
2025-09-22 03:19:49.303520,Toys,East,4226,145,3,2025-09,1441
2025-09-22 03:19:49.303520,Toys,West,4680,97,6,2025-09,1185
2025-09-23 03:19:49.303520,Electronics,North,2154,58,1,2025-09,728
2025-09-23 03:19:49.303520,Electronics,South,3919,55,1,2025-09,1091
2025-09-23 03:19:49.303520,Electronics,East,1041,41,3,2025-09,256
2025-09-23 03:19:49.303520,Electronics,West,3856,54,1,2025-09,1075
2025-09-23 03:19:49.303520,Clothing,North,1642,17,0,2025-09,444
2025-09-23 03:19:49.303520,Clothing,South,4198,53,2,2025-09,983
2025-09-23 03:19:49.303520,Clothing,East,3204,91,4,2025-09,841
2025-09-23 03:19:49.303520,Clothing,West,3571,46,1,2025-09,1037
2025-09-23 03:19:49.303520,Home & Garden,North,1596,17,1,2025-09,507
2025-09-23 03:19:49.303520,Home & Garden,South,2500,40,3,2025-09,527
2025-09-23 03:19:49.303520,Home & Garden,East,4897,99,7,2025-09,748
2025-09-23 03:19:49.303520,Home & Garden,West,3220,92,4,2025-09,837
2025-09-23 03:19:49.303520,Books,North,3019,67,2,2025-09,748
2025-09-23 03:19:49.303520,Books,South,1716,27,1,2025-09,276
2025-09-23 03:19:49.303520,Books,East,2136,25,1,2025-09,590
2025-09-23 03:19:49.303520,Books,West,1809,50,1,2025-09,611
2025-09-23 03:19:49.303520,Sports,North,3317,59,2,2025-09,764
2025-09-23 03:19:49.303520,Sports,South,3114,32,1,2025-09,1024
2025-09-23 03:19:49.303520,Sports,East,3819,39,2,2025-09,1193
2025-09-23 03:19:49.303520,Sports,West,2036,25,0,2025-09,371
2025-09-23 03:19:49.303520,Toys,North,3496,83,3,2025-09,1074
2025-09-23 03:19:49.303520,Toys,South,4252,56,1,2025-09,1077
2025-09-23 03:19:49.303520,Toys,East,367,4,0,2025-09,122
2025-09-23 03:19:49.303520,Toys,West,2258,35,2,2025-09,424
2025-09-24 03:19:49.303520,Electronics,North,3965,116,4,2025-09,693
2025-09-24 03:19:49.303520,Electronics,South,3554,48,3,2025-09,704
2025-09-24 03:19:49.303520,Electronics,East,1605,31,1,2025-09,259
2025-09-24 03:19:49.303520,Electronics,West,2340,26,0,2025-09,500
2025-09-24 03:19:49.303520,Clothing,North,1512,23,0,2025-09,312
2025-09-24 03:19:49.303520,Clothing,South,1716,20,0,2025-09,400
2025-09-24 03:19:49.303520,Clothing,East,4476,65,4,2025-09,1085
2025-09-24 03:19:49.303520,Clothing,West,4455,48,1,2025-09,797
2025-09-24 03:19:49.303520,Home & Garden,North,2143,36,1,2025-09,586
2025-09-24 03:19:49.303520,Home & Garden,South,1271,37,1,2025-09,247
2025-09-24 03:19:49.303520,Home & Garden,East,3617,58,3,2025-09,630
2025-09-24 03:19:49.303520,Home & Garden,West,2593,42,0,2025-09,756
2025-09-24 03:19:49.303520,Books,North,4691,117,8,2025-09,724
2025-09-24 03:19:49.303520,Books,South,4318,59,3,2025-09,965
2025-09-24 03:19:49.303520,Books,East,3022,53,3,2025-09,540
2025-09-24 03:19:49.303520,Books,West,2350,36,2,2025-09,767
2025-09-24 03:19:49.303520,Sports,North,1666,20,1,2025-09,524
2025-09-24 03:19:49.303520,Sports,South,3399,42,2,2025-09,550
2025-09-24 03:19:49.303520,Sports,East,3843,183,3,2025-09,999
2025-09-24 03:19:49.303520,Sports,West,1803,48,1,2025-09,376
2025-09-24 03:19:49.303520,Toys,North,4989,237,17,2025-09,940
2025-09-24 03:19:49.303520,Toys,South,4561,61,4,2025-09,968
2025-09-24 03:19:49.303520,Toys,East,3459,44,3,2025-09,1083
2025-09-24 03:19:49.303520,Toys,West,1446,32,2,2025-09,233
2025-09-25 03:19:49.303520,Electronics,North,3719,72,1,2025-09,1040
2025-09-25 03:19:49.303520,Electronics,South,2964,35,0,2025-09,986
2025-09-25 03:19:49.303520,Electronics,East,2611,33,1,2025-09,625
2025-09-25 03:19:49.303520,Electronics,West,0,0,0,2025-09,0
2025-09-25 03:19:49.303520,Clothing,North,3380,88,2,2025-09,1119
2025-09-25 03:19:49.303520,Clothing,South,1878,26,1,2025-09,510
2025-09-25 03:19:49.303520,Clothing,East,2608,79,5,2025-09,628
2025-09-25 03:19:49.303520,Clothing,West,903,41,1,2025-09,268
2025-09-25 03:19:49.303520,Home & Garden,North,4540,227,17,2025-09,1512
2025-09-25 03:19:49.303520,Home & Garden,South,4798,73,4,2025-09,1372
2025-09-25 03:19:49.303520,Home & Garden,East,2843,30,2,2025-09,545
2025-09-25 03:19:49.303520,Home & Garden,West,1848,56,2,2025-09,580
2025-09-25 03:19:49.303520,Books,North,3194,133,9,2025-09,1086
2025-09-25 03:19:49.303520,Books,South,3038,104,2,2025-09,704
2025-09-25 03:19:49.303520,Books,East,3933,122,9,2025-09,1138
2025-09-25 03:19:49.303520,Books,West,4120,74,5,2025-09,1044
2025-09-25 03:19:49.303520,Sports,North,4313,43,2,2025-09,743
2025-09-25 03:19:49.303520,Sports,South,5302,77,2,2025-09,1166
2025-09-25 03:19:49.303520,Sports,East,2712,96,7,2025-09,495
2025-09-25 03:19:49.303520,Sports,West,735,11,0,2025-09,209
2025-09-25 03:19:49.303520,Toys,North,2647,34,1,2025-09,705
2025-09-25 03:19:49.303520,Toys,South,4230,108,4,2025-09,662
2025-09-25 03:19:49.303520,Toys,East,4124,84,4,2025-09,669
2025-09-25 03:19:49.303520,Toys,West,3989,65,1,2025-09,806
2025-09-26 03:19:49.303520,Electronics,North,4389,60,1,2025-09,1312
2025-09-26 03:19:49.303520,Electronics,South,2296,38,1,2025-09,402
2025-09-26 03:19:49.303520,Electronics,East,4422,184,12,2025-09,844
2025-09-26 03:19:49.303520,Electronics,West,3761,129,3,2025-09,1246
2025-09-26 03:19:49.303520,Clothing,North,2319,23,1,2025-09,601
2025-09-26 03:19:49.303520,Clothing,South,4567,72,5,2025-09,1252
2025-09-26 03:19:49.303520,Clothing,East,1455,21,1,2025-09,350
2025-09-26 03:19:49.303520,Clothing,West,4172,44,1,2025-09,875
2025-09-26 03:19:49.303520,Home & Garden,North,1314,22,1,2025-09,262
2025-09-26 03:19:49.303520,Home & Garden,South,4846,118,6,2025-09,1297
2025-09-26 03:19:49.303520,Home & Garden,East,3644,88,6,2025-09,889
2025-09-26 03:19:49.303520,Home & Garden,West,1816,28,1,2025-09,418
2025-09-26 03:19:49.303520,Books,North,2327,80,3,2025-09,672
2025-09-26 03:19:49.303520,Books,South,1421,17,0,2025-09,328
2025-09-26 03:19:49.303520,Books,East,2775,53,1,2025-09,436
2025-09-26 03:19:49.303520,Books,West,3640,71,4,2025-09,1157
2025-09-26 03:19:49.303520,Sports,North,4229,103,5,2025-09,903
2025-09-26 03:19:49.303520,Sports,South,3597,56,4,2025-09,1220
2025-09-26 03:19:49.303520,Sports,East,2576,58,4,2025-09,839
2025-09-26 03:19:49.303520,Sports,West,3915,156,7,2025-09,770
2025-09-26 03:19:49.303520,Toys,North,2647,120,2,2025-09,908
2025-09-26 03:19:49.303520,Toys,South,4182,65,3,2025-09,1341
2025-09-26 03:19:49.303520,Toys,East,2233,32,2,2025-09,774
2025-09-26 03:19:49.303520,Toys,West,2122,62,2,2025-09,606
2025-09-27 03:19:49.303520,Electronics,North,3007,71,1,2025-09,1010
2025-09-27 03:19:49.303520,Electronics,South,4090,110,5,2025-09,1177
2025-09-27 03:19:49.303520,Electronics,East,2482,38,1,2025-09,796
2025-09-27 03:19:49.303520,Electronics,West,2315,24,1,2025-09,629
2025-09-27 03:19:49.303520,Clothing,North,5049,168,6,2025-09,1695
2025-09-27 03:19:49.303520,Clothing,South,4472,58,3,2025-09,1134
2025-09-27 03:19:49.303520,Clothing,East,2123,64,5,2025-09,631
2025-09-27 03:19:49.303520,Clothing,West,2187,48,1,2025-09,729
2025-09-27 03:19:49.303520,Home & Garden,North,3794,135,10,2025-09,889
2025-09-27 03:19:49.303520,Home & Garden,South,2930,122,9,2025-09,454
2025-09-27 03:19:49.303520,Home & Garden,East,4695,51,3,2025-09,810
2025-09-27 03:19:49.303520,Home & Garden,West,4924,144,6,2025-09,1695
2025-09-27 03:19:49.303520,Books,North,4900,63,4,2025-09,1590
2025-09-27 03:19:49.303520,Books,South,1166,12,0,2025-09,287
2025-09-27 03:19:49.303520,Books,East,3501,43,1,2025-09,1197
2025-09-27 03:19:49.303520,Books,West,1760,33,2,2025-09,329
2025-09-27 03:19:49.303520,Sports,North,3872,113,8,2025-09,666
2025-09-27 03:19:49.303520,Sports,South,1497,53,2,2025-09,404
2025-09-27 03:19:49.303520,Sports,East,2309,24,0,2025-09,522
2025-09-27 03:19:49.303520,Sports,West,3119,31,0,2025-09,679
2025-09-27 03:19:49.303520,Toys,North,2495,33,1,2025-09,740
2025-09-27 03:19:49.303520,Toys,South,1656,27,1,2025-09,298
2025-09-27 03:19:49.303520,Toys,East,698,7,0,2025-09,213
2025-09-27 03:19:49.303520,Toys,West,4087,57,2,2025-09,906
2025-09-28 03:19:49.303520,Electronics,North,3708,123,2,2025-09,1287
2025-09-28 03:19:49.303520,Electronics,South,907,10,0,2025-09,282
2025-09-28 03:19:49.303520,Electronics,East,1818,37,1,2025-09,507
2025-09-28 03:19:49.303520,Electronics,West,5137,151,6,2025-09,1006
2025-09-28 03:19:49.303520,Clothing,North,4925,66,2,2025-09,1680
2025-09-28 03:19:49.303520,Clothing,South,4766,60,3,2025-09,746
2025-09-28 03:19:49.303520,Clothing,East,4240,86,3,2025-09,825
2025-09-28 03:19:49.303520,Clothing,West,4422,163,10,2025-09,695
2025-09-28 03:19:49.303520,Home & Garden,North,4954,120,5,2025-09,1700
2025-09-28 03:19:49.303520,Home & Garden,South,3008,31,1,2025-09,975
2025-09-28 03:19:49.303520,Home & Garden,East,1302,33,0,2025-09,443
2025-09-28 03:19:49.303520,Home & Garden,West,1909,23,0,2025-09,559
2025-09-28 03:19:49.303520,Books,North,3803,77,5,2025-09,591
2025-09-28 03:19:49.303520,Books,South,1676,22,1,2025-09,563
2025-09-28 03:19:49.303520,Books,East,4198,89,4,2025-09,983
2025-09-28 03:19:49.303520,Books,West,1537,27,2,2025-09,343
2025-09-28 03:19:49.303520,Sports,North,3313,34,1,2025-09,685
2025-09-28 03:19:49.303520,Sports,South,944,15,0,2025-09,195
